comunitatsAut;provincia;municipi;tipus;periode;total;codi_postal;poblacio;any;mes
09 Cataluña;Tarragona;43041 Caseres;Viviendas turísticas;2022M02;1;43041;Caseres;2022;02
09 Cataluña;Tarragona;43041 Caseres;Viviendas turísticas;2021M08;1;43041;Caseres;2021;08
09 Cataluña;Tarragona;43041 Caseres;Viviendas turísticas;2021M02;1;43041;Caseres;2021;02
09 Cataluña;Tarragona;43041 Caseres;Viviendas turísticas;2020M08;1;43041;Caseres;2020;08
09 Cataluña;Tarragona;43041 Caseres;Plazas;2024M11;24;43041;Caseres;2024;11
09 Cataluña;Tarragona;43041 Caseres;Plazas;2024M08;14;43041;Caseres;2024;08
09 Cataluña;Tarragona;43041 Caseres;Plazas;2024M02;8;43041;Caseres;2024;02
09 Cataluña;Tarragona;43041 Caseres;Plazas;2023M08;8;43041;Caseres;2023;08
09 Cataluña;Tarragona;43041 Caseres;Plazas;2023M02;8;43041;Caseres;2023;02
09 Cataluña;Tarragona;43041 Caseres;Plazas;2022M08;8;43041;Caseres;2022;08
09 Cataluña;Tarragona;43041 Caseres;Plazas;2022M02;8;43041;Caseres;2022;02
09 Cataluña;Tarragona;43041 Caseres;Plazas;2021M08;8;43041;Caseres;2021;08
09 Cataluña;Tarragona;43041 Caseres;Plazas;2021M02;8;43041;Caseres;2021;02
09 Cataluña;Tarragona;43041 Caseres;Plazas;2020M08;8;43041;Caseres;2020;08
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2024M11;6;43041;Caseres;2024;11
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2024M08;7;43041;Caseres;2024;08
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2024M02;8;43041;Caseres;2024;02
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2023M08;8;43041;Caseres;2023;08
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2023M02;8;43041;Caseres;2023;02
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2022M08;8;43041;Caseres;2022;08
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2022M02;8;43041;Caseres;2022;02
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2021M08;8;43041;Caseres;2021;08
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2021M02;8;43041;Caseres;2021;02
09 Cataluña;Tarragona;43041 Caseres;Plazas por vivienda turística;2020M08;8;43041;Caseres;2020;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2024M11;5;43042;Castellvell del Camp;2024;11
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2024M08;6;43042;Castellvell del Camp;2024;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2024M02;6;43042;Castellvell del Camp;2024;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2023M08;4;43042;Castellvell del Camp;2023;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2023M02;4;43042;Castellvell del Camp;2023;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2022M08;4;43042;Castellvell del Camp;2022;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2022M02;4;43042;Castellvell del Camp;2022;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2021M08;4;43042;Castellvell del Camp;2021;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2021M02;2;43042;Castellvell del Camp;2021;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Viviendas turísticas;2020M08;2;43042;Castellvell del Camp;2020;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2024M11;45;43042;Castellvell del Camp;2024;11
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2024M08;53;43042;Castellvell del Camp;2024;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2024M02;51;43042;Castellvell del Camp;2024;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2023M08;48;43042;Castellvell del Camp;2023;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2023M02;46;43042;Castellvell del Camp;2023;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2022M08;46;43042;Castellvell del Camp;2022;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2022M02;46;43042;Castellvell del Camp;2022;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2021M08;48;43042;Castellvell del Camp;2021;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2021M02;28;43042;Castellvell del Camp;2021;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas;2020M08;28;43042;Castellvell del Camp;2020;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2024M11;9;43042;Castellvell del Camp;2024;11
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2024M08;8,83;43042;Castellvell del Camp;2024;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2024M02;8,5;43042;Castellvell del Camp;2024;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2023M08;12;43042;Castellvell del Camp;2023;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2023M02;11,5;43042;Castellvell del Camp;2023;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2022M08;11,5;43042;Castellvell del Camp;2022;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2022M02;11,5;43042;Castellvell del Camp;2022;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2021M08;12;43042;Castellvell del Camp;2021;08
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2021M02;14;43042;Castellvell del Camp;2021;02
09 Cataluña;Tarragona;43042 Castellvell del Camp;Plazas por vivienda turística;2020M08;14;43042;Castellvell del Camp;2020;08
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2024M11;17;43043;Catllar;2024;11
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2024M08;21;43043;Catllar;2024;08
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2024M02;20;43043;Catllar;2024;02
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2023M08;23;43043;Catllar;2023;08
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2023M02;20;43043;Catllar;2023;02
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2022M08;22;43043;Catllar;2022;08
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2022M02;22;43043;Catllar;2022;02
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2021M08;22;43043;Catllar;2021;08
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2021M02;25;43043;Catllar;2021;02
09 Cataluña;Tarragona;43043 Catllar;Viviendas turísticas;2020M08;26;43043;Catllar;2020;08
09 Cataluña;Tarragona;43043 Catllar;Plazas;2024M11;120;43043;Catllar;2024;11
09 Cataluña;Tarragona;43043 Catllar;Plazas;2024M08;171;43043;Catllar;2024;08
09 Cataluña;Tarragona;43043 Catllar;Plazas;2024M02;144;43043;Catllar;2024;02
09 Cataluña;Tarragona;43043 Catllar;Plazas;2023M08;198;43043;Catllar;2023;08
09 Cataluña;Tarragona;43043 Catllar;Plazas;2023M02;132;43043;Catllar;2023;02
09 Cataluña;Tarragona;43043 Catllar;Plazas;2022M08;150;43043;Catllar;2022;08
09 Cataluña;Tarragona;43043 Catllar;Plazas;2022M02;164;43043;Catllar;2022;02
09 Cataluña;Tarragona;43043 Catllar;Plazas;2021M08;163;43043;Catllar;2021;08
09 Cataluña;Tarragona;43043 Catllar;Plazas;2021M02;187;43043;Catllar;2021;02
09 Cataluña;Tarragona;43043 Catllar;Plazas;2020M08;199;43043;Catllar;2020;08
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2024M11;7,06;43043;Catllar;2024;11
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2024M08;8,14;43043;Catllar;2024;08
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2024M02;7,2;43043;Catllar;2024;02
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2023M08;8,61;43043;Catllar;2023;08
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2023M02;6,6;43043;Catllar;2023;02
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2022M08;6,82;43043;Catllar;2022;08
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2022M02;7,45;43043;Catllar;2022;02
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2021M08;7,41;43043;Catllar;2021;08
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2021M02;7,48;43043;Catllar;2021;02
09 Cataluña;Tarragona;43043 Catllar;Plazas por vivienda turística;2020M08;7,65;43043;Catllar;2020;08
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2024M11;3;43045;Colldejou;2024;11
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2024M08;3;43045;Colldejou;2024;08
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2024M02;2;43045;Colldejou;2024;02
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2023M08;2;43045;Colldejou;2023;08
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2023M02;3;43045;Colldejou;2023;02
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2022M08;3;43045;Colldejou;2022;08
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2022M02;2;43045;Colldejou;2022;02
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2021M08;2;43045;Colldejou;2021;08
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2021M02;1;43045;Colldejou;2021;02
09 Cataluña;Tarragona;43045 Colldejou;Viviendas turísticas;2020M08;2;43045;Colldejou;2020;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2024M11;18;43045;Colldejou;2024;11
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2024M08;20;43045;Colldejou;2024;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2024M02;12;43045;Colldejou;2024;02
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2023M08;12;43045;Colldejou;2023;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2023M02;18;43045;Colldejou;2023;02
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2022M08;18;43045;Colldejou;2022;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2022M02;12;43045;Colldejou;2022;02
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2021M08;12;43045;Colldejou;2021;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2021M02;8;43045;Colldejou;2021;02
09 Cataluña;Tarragona;43045 Colldejou;Plazas;2020M08;12;43045;Colldejou;2020;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2024M11;6;43045;Colldejou;2024;11
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2024M08;6,67;43045;Colldejou;2024;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2024M02;6;43045;Colldejou;2024;02
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2023M08;6;43045;Colldejou;2023;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2023M02;6;43045;Colldejou;2023;02
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2022M08;6;43045;Colldejou;2022;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2022M02;6;43045;Colldejou;2022;02
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2021M08;6;43045;Colldejou;2021;08
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2021M02;8;43045;Colldejou;2021;02
09 Cataluña;Tarragona;43045 Colldejou;Plazas por vivienda turística;2020M08;6;43045;Colldejou;2020;08
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2024M11;2;43046;Conesa;2024;11
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2024M08;2;43046;Conesa;2024;08
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2024M02;2;43046;Conesa;2024;02
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2023M08;6;43046;Conesa;2023;08
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2023M02;2;43046;Conesa;2023;02
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2022M08;2;43046;Conesa;2022;08
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2022M02;2;43046;Conesa;2022;02
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2021M08;4;43046;Conesa;2021;08
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2021M02;3;43046;Conesa;2021;02
09 Cataluña;Tarragona;43046 Conesa;Viviendas turísticas;2020M08;3;43046;Conesa;2020;08
09 Cataluña;Tarragona;43046 Conesa;Plazas;2024M11;6;43046;Conesa;2024;11
09 Cataluña;Tarragona;43046 Conesa;Plazas;2024M08;6;43046;Conesa;2024;08
09 Cataluña;Tarragona;43046 Conesa;Plazas;2024M02;6;43046;Conesa;2024;02
09 Cataluña;Tarragona;43046 Conesa;Plazas;2023M08;22;43046;Conesa;2023;08
09 Cataluña;Tarragona;43046 Conesa;Plazas;2023M02;6;43046;Conesa;2023;02
09 Cataluña;Tarragona;43046 Conesa;Plazas;2022M08;6;43046;Conesa;2022;08
09 Cataluña;Tarragona;43046 Conesa;Plazas;2022M02;6;43046;Conesa;2022;02
09 Cataluña;Tarragona;43046 Conesa;Plazas;2021M08;15;43046;Conesa;2021;08
09 Cataluña;Tarragona;43046 Conesa;Plazas;2021M02;9;43046;Conesa;2021;02
09 Cataluña;Tarragona;43046 Conesa;Plazas;2020M08;9;43046;Conesa;2020;08
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2024M11;3;43046;Conesa;2024;11
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2024M08;3;43046;Conesa;2024;08
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2024M02;3;43046;Conesa;2024;02
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2023M08;3,67;43046;Conesa;2023;08
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2023M02;3;43046;Conesa;2023;02
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2022M08;3;43046;Conesa;2022;08
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2022M02;3;43046;Conesa;2022;02
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2021M08;3,75;43046;Conesa;2021;08
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2021M02;3;43046;Conesa;2021;02
09 Cataluña;Tarragona;43046 Conesa;Plazas por vivienda turística;2020M08;3;43046;Conesa;2020;08
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2024M11;2;43047;Constantí;2024;11
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2024M08;2;43047;Constantí;2024;08
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2024M02;0;43047;Constantí;2024;02
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2023M08;2;43047;Constantí;2023;08
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2023M02;2;43047;Constantí;2023;02
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2022M08;1;43047;Constantí;2022;08
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2022M02;1;43047;Constantí;2022;02
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2021M08;2;43047;Constantí;2021;08
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2021M02;2;43047;Constantí;2021;02
09 Cataluña;Tarragona;43047 Constantí;Viviendas turísticas;2020M08;2;43047;Constantí;2020;08
09 Cataluña;Tarragona;43047 Constantí;Plazas;2024M11;7;43047;Constantí;2024;11
09 Cataluña;Tarragona;43047 Constantí;Plazas;2024M08;8;43047;Constantí;2024;08
09 Cataluña;Tarragona;43047 Constantí;Plazas;2024M02;0;43047;Constantí;2024;02
09 Cataluña;Tarragona;43047 Constantí;Plazas;2023M08;18;43047;Constantí;2023;08
09 Cataluña;Tarragona;43047 Constantí;Plazas;2023M02;18;43047;Constantí;2023;02
09 Cataluña;Tarragona;43047 Constantí;Plazas;2022M08;16;43047;Constantí;2022;08
09 Cataluña;Tarragona;43047 Constantí;Plazas;2022M02;16;43047;Constantí;2022;02
09 Cataluña;Tarragona;43047 Constantí;Plazas;2021M08;23;43047;Constantí;2021;08
09 Cataluña;Tarragona;43047 Constantí;Plazas;2021M02;23;43047;Constantí;2021;02
09 Cataluña;Tarragona;43047 Constantí;Plazas;2020M08;20;43047;Constantí;2020;08
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2024M11;3,5;43047;Constantí;2024;11
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2024M08;4;43047;Constantí;2024;08
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2024M02;..;43047;Constantí;2024;02
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2023M08;9;43047;Constantí;2023;08
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2023M02;9;43047;Constantí;2023;02
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2022M08;16;43047;Constantí;2022;08
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2022M02;16;43047;Constantí;2022;02
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2021M08;11,5;43047;Constantí;2021;08
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2021M02;11,5;43047;Constantí;2021;02
09 Cataluña;Tarragona;43047 Constantí;Plazas por vivienda turística;2020M08;10;43047;Constantí;2020;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2024M11;9;43048;Corbera d'Ebre;2024;11
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2024M08;10;43048;Corbera d'Ebre;2024;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2024M02;9;43048;Corbera d'Ebre;2024;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2023M08;6;43048;Corbera d'Ebre;2023;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2023M02;6;43048;Corbera d'Ebre;2023;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2022M08;4;43048;Corbera d'Ebre;2022;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2022M02;4;43048;Corbera d'Ebre;2022;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2021M08;4;43048;Corbera d'Ebre;2021;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2021M02;4;43048;Corbera d'Ebre;2021;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Viviendas turísticas;2020M08;4;43048;Corbera d'Ebre;2020;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2024M11;49;43048;Corbera d'Ebre;2024;11
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2024M08;59;43048;Corbera d'Ebre;2024;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2024M02;51;43048;Corbera d'Ebre;2024;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2023M08;37;43048;Corbera d'Ebre;2023;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2023M02;37;43048;Corbera d'Ebre;2023;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2022M08;23;43048;Corbera d'Ebre;2022;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2022M02;18;43048;Corbera d'Ebre;2022;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2021M08;18;43048;Corbera d'Ebre;2021;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2021M02;18;43048;Corbera d'Ebre;2021;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas;2020M08;18;43048;Corbera d'Ebre;2020;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2024M11;5,44;43048;Corbera d'Ebre;2024;11
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2024M08;5,9;43048;Corbera d'Ebre;2024;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2024M02;5,67;43048;Corbera d'Ebre;2024;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2023M08;6,17;43048;Corbera d'Ebre;2023;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2023M02;6,17;43048;Corbera d'Ebre;2023;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2022M08;5,75;43048;Corbera d'Ebre;2022;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2022M02;4,5;43048;Corbera d'Ebre;2022;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2021M08;4,5;43048;Corbera d'Ebre;2021;08
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2021M02;4,5;43048;Corbera d'Ebre;2021;02
09 Cataluña;Tarragona;43048 Corbera d'Ebre;Plazas por vivienda turística;2020M08;4,5;43048;Corbera d'Ebre;2020;08
09 Cataluña;Tarragona;43049 Cornudella de Montsant;Viviendas turísticas;2024M11;52;43049;Cornudella de Montsant;2024;11
09 Cataluña;Tarragona;43049 Cornudella de Montsant;Viviendas turísticas;2024M08;55;43049;Cornudella de Montsant;2024;08
09 Cataluña;Tarragona;43049 Cornudella de Montsant;Viviendas turísticas;2024M02;57;43049;Cornudella de Montsant;2024;02
09 Cataluña;Tarragona;43049 Cornudella de Montsant;Viviendas turísticas;2023M08;57;43049;Cornudella de Montsant;2023;08
09 Cataluña;Tarragona;43049 Cornudella de Montsant;Viviendas turísticas;2023M02;53;43049;Cornudella de Montsant;2023;02
09 Cataluña;Tarragona;43049 Cornudella de Montsant;Viviendas turísticas;2022M08;51;43049;Cornudella de Montsant;2022;08
09 Cataluña;Tarragona;43049 Cornudella de Montsant;Viviendas turísticas;2022M02;48;43049;Cornudella de Montsant;2022;02
