ambitTerritorial;nomTerritori;any;periode;habitatges;renda;tramPreus
Municipi;Aitona;2024;gener-juny;7;424.29;> 350 i <= 450 euros/mes
Municipi;Alamús;2024;gener-juny;6;462.84;> 450 i <= 600 euros/mes
Municipi;Albatàrrec;2024;gener-juny;11;494.55;> 450 i <= 600 euros/mes
Municipi;Albinyana;2024;gener-juny;7;779.29;> 600 euros/mes
Municipi;Albons;2024;gener-juny;7;764.29;> 600 euros/mes
Municipi;Alcanar;2024;gener-juny;56;460.78;> 450 i <= 600 euros/mes
Municipi;Alcarràs;2024;gener-juny;69;465.59;> 450 i <= 600 euros/mes
Municipi;Alcoletge;2024;gener-juny;21;525.0;> 450 i <= 600 euros/mes
Municipi;Alcover;2024;gener-juny;21;550.0;> 450 i <= 600 euros/mes
Municipi;Aldea;2024;gener-juny;73;419.69;> 350 i <= 450 euros/mes
Municipi;Aleixar;2024;gener-juny;7;540.0;> 450 i <= 600 euros/mes
Municipi;Alella;2024;gener-juny;78;1143.76;> 600 euros/mes
Municipi;Alfarràs;2024;gener-juny;7;407.14;> 350 i <= 450 euros/mes
Municipi;Alforja;2024;gener-juny;8;466.88;> 450 i <= 600 euros/mes
Municipi;Alguaire;2024;gener-juny;10;423.46;> 350 i <= 450 euros/mes
Municipi;Almacelles;2024;gener-juny;61;403.72;> 350 i <= 450 euros/mes
Municipi;Alp;2024;gener-juny;16;700.81;> 600 euros/mes
Municipi;Alpicat;2024;gener-juny;7;779.29;> 600 euros/mes
Municipi;Altafulla;2024;gener-juny;56;819.01;> 600 euros/mes
Municipi;Amer;2024;gener-juny;13;652.69;> 600 euros/mes
Municipi;Ametlla de Mar;2024;gener-juny;43;494.79;> 450 i <= 600 euros/mes
Municipi;Ametlla del Vallès;2024;gener-juny;32;1167.19;> 600 euros/mes
Municipi;Ampolla;2024;gener-juny;48;523.8;> 450 i <= 600 euros/mes
Municipi;Amposta;2024;gener-juny;170;387.65;> 350 i <= 450 euros/mes
Municipi;Anglès;2024;gener-juny;38;586.74;> 450 i <= 600 euros/mes
Municipi;Arbeca;2024;gener-juny;6;325.0;<= 350 euros/mes
Municipi;Arboç;2024;gener-juny;51;499.92;> 450 i <= 600 euros/mes
Municipi;Arbúcies;2024;gener-juny;81;504.4;> 450 i <= 600 euros/mes
Municipi;Arenys de Mar;2024;gener-juny;164;785.59;> 600 euros/mes
Municipi;Arenys de Munt;2024;gener-juny;69;768.5;> 600 euros/mes
Municipi;Argentona;2024;gener-juny;76;899.95;> 600 euros/mes
Municipi;Armentera;2024;gener-juny;9;640.56;> 600 euros/mes
Municipi;Artés;2024;gener-juny;49;479.45;> 450 i <= 600 euros/mes
Municipi;Artesa de Segre;2024;gener-juny;27;366.48;> 350 i <= 450 euros/mes
Municipi;Avià;2024;gener-juny;16;500.0;> 450 i <= 600 euros/mes
Municipi;Avinyó;2024;gener-juny;13;518.3;> 450 i <= 600 euros/mes
Municipi;Badalona;2024;gener-juny;1472;886.6;> 600 euros/mes
Municipi;Badia del Vallès;2024;gener-juny;17;482.48;> 450 i <= 600 euros/mes
Municipi;Bagà;2024;gener-juny;21;497.7;> 450 i <= 600 euros/mes
Municipi;Balaguer;2024;gener-juny;138;412.32;> 350 i <= 450 euros/mes
Municipi;Balenyà;2024;gener-juny;38;525.33;> 450 i <= 600 euros/mes
Municipi;Balsareny;2024;gener-juny;22;527.95;> 450 i <= 600 euros/mes
Municipi;Banyeres del Penedès;2024;gener-juny;21;621.43;> 600 euros/mes
Municipi;Banyoles;2024;gener-juny;214;677.63;> 600 euros/mes
Municipi;Barberà del Vallès;2024;gener-juny;185;827.95;> 600 euros/mes
Municipi;Barcelona;2024;gener-juny;17765;1165.86;> 600 euros/mes
Municipi;Bàscara;2024;gener-juny;10;647.0;> 600 euros/mes
Municipi;Batea;2024;gener-juny;9;326.02;<= 350 euros/mes
Municipi;Begues;2024;gener-juny;44;1100.1;> 600 euros/mes
Municipi;Begur;2024;gener-juny;14;818.0;> 600 euros/mes
Municipi;Bellcaire d'Empordà;2024;gener-juny;8;601.88;> 600 euros/mes
Municipi;Bellpuig;2024;gener-juny;36;428.56;> 350 i <= 450 euros/mes
Municipi;Bellver de Cerdanya;2024;gener-juny;22;632.93;> 600 euros/mes
Municipi;Bellvís;2024;gener-juny;6;525.0;> 450 i <= 600 euros/mes
Municipi;Benissanet;2024;gener-juny;7;409.29;> 350 i <= 450 euros/mes
Municipi;Berga;2024;gener-juny;174;467.77;> 450 i <= 600 euros/mes
Municipi;Besalú;2024;gener-juny;15;539.33;> 450 i <= 600 euros/mes
Municipi;Bescanó;2024;gener-juny;23;769.26;> 600 euros/mes
Municipi;Bigues i Riells del Fai;2024;gener-juny;36;809.17;> 600 euros/mes
Municipi;Bisbal del Penedès;2024;gener-juny;12;660.42;> 600 euros/mes
Municipi;Bisbal d'Empordà;2024;gener-juny;111;508.89;> 450 i <= 600 euros/mes
Municipi;Blanes;2024;gener-juny;332;602.16;> 600 euros/mes
Municipi;Bordils;2024;gener-juny;13;673.85;> 600 euros/mes
Municipi;Borges Blanques;2024;gener-juny;58;433.47;> 350 i <= 450 euros/mes
Municipi;Borges del Camp;2024;gener-juny;14;551.59;> 450 i <= 600 euros/mes
Municipi;Bossòst;2024;gener-juny;7;582.14;> 450 i <= 600 euros/mes
Municipi;Breda;2024;gener-juny;41;641.85;> 600 euros/mes
Municipi;Bruc;2024;gener-juny;15;720.0;> 600 euros/mes
Municipi;Cabrera de Mar;2024;gener-juny;40;1115.3;> 600 euros/mes
Municipi;Cabrils;2024;gener-juny;36;1463.18;> 600 euros/mes
Municipi;Cadaqués;2024;gener-juny;27;866.52;> 600 euros/mes
Municipi;Calaf;2024;gener-juny;27;447.22;> 350 i <= 450 euros/mes
Municipi;Calafell;2024;gener-juny;284;741.31;> 600 euros/mes
Municipi;Caldes de Malavella;2024;gener-juny;40;868.06;> 600 euros/mes
Municipi;Caldes de Montbui;2024;gener-juny;157;808.34;> 600 euros/mes
Municipi;Caldes d'Estrac;2024;gener-juny;35;1040.92;> 600 euros/mes
Municipi;Calella;2024;gener-juny;237;679.02;> 600 euros/mes
Municipi;Calldetenes;2024;gener-juny;30;681.27;> 600 euros/mes
Municipi;Callús;2024;gener-juny;33;370.83;> 350 i <= 450 euros/mes
Municipi;Calonge i Sant Antoni;2024;gener-juny;85;742.36;> 600 euros/mes
Municipi;Camarles;2024;gener-juny;19;465.0;> 450 i <= 600 euros/mes
Municipi;Cambrils;2024;gener-juny;288;705.16;> 600 euros/mes
Municipi;Campdevànol;2024;gener-juny;19;466.05;> 450 i <= 600 euros/mes
Municipi;Camprodon;2024;gener-juny;12;602.5;> 600 euros/mes
Municipi;Canet de Mar;2024;gener-juny;129;741.81;> 600 euros/mes
Municipi;Canonja;2024;gener-juny;31;539.29;> 450 i <= 600 euros/mes
Municipi;Canovelles;2024;gener-juny;84;666.07;> 600 euros/mes
Municipi;Cànoves i Samalús;2024;gener-juny;10;852.72;> 600 euros/mes
Municipi;Canyelles;2024;gener-juny;13;777.53;> 600 euros/mes
Municipi;Capellades;2024;gener-juny;52;533.35;> 450 i <= 600 euros/mes
Municipi;Cardedeu;2024;gener-juny;157;783.78;> 600 euros/mes
Municipi;Cardona;2024;gener-juny;43;360.07;> 350 i <= 450 euros/mes
Municipi;Carme;2024;gener-juny;9;352.22;> 350 i <= 450 euros/mes
Municipi;Cassà de la Selva;2024;gener-juny;78;672.86;> 600 euros/mes
Municipi;Casserres;2024;gener-juny;23;410.55;> 350 i <= 450 euros/mes
Municipi;Castell d'Aro;2024;gener-juny;86;787.38;> 600 euros/mes
Municipi;Castellar del Vallès;2024;gener-juny;91;746.92;> 600 euros/mes
Municipi;Castellbell i el Vilar;2024;gener-juny;15;515.72;> 450 i <= 600 euros/mes
Municipi;Castellbisbal;2024;gener-juny;75;767.53;> 600 euros/mes
Municipi;Castellcir;2024;gener-juny;8;693.75;> 600 euros/mes
Municipi;Castelldefels;2024;gener-juny;494;1144.89;> 600 euros/mes
Municipi;Castellet i la Gornal;2024;gener-juny;11;568.18;> 450 i <= 600 euros/mes
Municipi;Castellfollit de la Roca;2024;gener-juny;10;498.2;> 450 i <= 600 euros/mes
Municipi;Castellgalí;2024;gener-juny;9;579.44;> 450 i <= 600 euros/mes
Municipi;Castelló d'Empúries;2024;gener-juny;79;569.37;> 450 i <= 600 euros/mes
Municipi;Castellserà;2024;gener-juny;8;393.75;> 350 i <= 450 euros/mes
Municipi;Castellterçol;2024;gener-juny;41;632.72;> 600 euros/mes
Municipi;Castellví de la Marca;2024;gener-juny;11;643.55;> 600 euros/mes
Municipi;Castellví de Rosanes;2024;gener-juny;7;824.29;> 600 euros/mes
Municipi;Catllar;2024;gener-juny;14;961.79;> 600 euros/mes
Municipi;Cellera de Ter;2024;gener-juny;12;599.58;> 450 i <= 600 euros/mes
Municipi;Celrà;2024;gener-juny;36;738.34;> 600 euros/mes
Municipi;Centelles;2024;gener-juny;68;691.52;> 600 euros/mes
Municipi;Cercs;2024;gener-juny;17;421.47;> 350 i <= 450 euros/mes
Municipi;Cerdanyola del Vallès;2024;gener-juny;311;845.9;> 600 euros/mes
Municipi;Cervelló;2024;gener-juny;28;909.04;> 600 euros/mes
Municipi;Cervera;2024;gener-juny;79;400.65;> 350 i <= 450 euros/mes
Municipi;Collbató;2024;gener-juny;18;807.33;> 600 euros/mes
Municipi;Constantí;2024;gener-juny;48;432.61;> 350 i <= 450 euros/mes
Municipi;Corbera de Llobregat;2024;gener-juny;92;800.09;> 600 euros/mes
Municipi;Corçà;2024;gener-juny;6;783.33;> 600 euros/mes
Municipi;Cornellà de Llobregat;2024;gener-juny;688;750.82;> 600 euros/mes
Municipi;Cornellà del Terri;2024;gener-juny;18;921.56;> 600 euros/mes
Municipi;Creixell;2024;gener-juny;47;665.1;> 600 euros/mes
Municipi;Cubelles;2024;gener-juny;140;804.4;> 600 euros/mes
Municipi;Cunit;2024;gener-juny;116;699.29;> 600 euros/mes
Municipi;Darnius;2024;gener-juny;7;500.71;> 450 i <= 600 euros/mes
Municipi;Deltebre;2024;gener-juny;102;414.28;> 350 i <= 450 euros/mes
Municipi;Dosrius;2024;gener-juny;27;834.26;> 600 euros/mes
Municipi;Escala;2024;gener-juny;78;678.33;> 600 euros/mes
Municipi;Esparreguera;2024;gener-juny;120;713.05;> 600 euros/mes
Municipi;Espluga de Francolí;2024;gener-juny;27;477.41;> 450 i <= 600 euros/mes
Municipi;Esplugues de Llobregat;2024;gener-juny;306;1057.79;> 600 euros/mes
Municipi;Esquirol;2024;gener-juny;16;535.0;> 450 i <= 600 euros/mes
Municipi;Esterri d'Àneu;2024;gener-juny;8;503.12;> 450 i <= 600 euros/mes
Municipi;Falset;2024;gener-juny;11;456.36;> 450 i <= 600 euros/mes
Municipi;Figaró-Montmany;2024;gener-juny;7;722.36;> 600 euros/mes
Municipi;Figueres;2024;gener-juny;507;570.69;> 450 i <= 600 euros/mes
Municipi;Flaçà;2024;gener-juny;7;642.86;> 600 euros/mes
Municipi;Flix;2024;gener-juny;20;363.1;> 350 i <= 450 euros/mes
Municipi;Folgueroles;2024;gener-juny;15;667.67;> 600 euros/mes
Municipi;Fontanals de Cerdanya;2024;gener-juny;6;816.67;> 600 euros/mes
Municipi;Fontcoberta;2024;gener-juny;8;580.4;> 450 i <= 600 euros/mes
Municipi;Forallac;2024;gener-juny;10;720.0;> 600 euros/mes
Municipi;Fornells de la Selva;2024;gener-juny;7;980.36;> 600 euros/mes
Municipi;Franqueses del Vallès;2024;gener-juny;183;730.83;> 600 euros/mes
Municipi;Fuliola;2024;gener-juny;6;385.17;> 350 i <= 450 euros/mes
Municipi;Gandesa;2024;gener-juny;16;364.11;> 350 i <= 450 euros/mes
Municipi;Garriga;2024;gener-juny;163;854.43;> 600 euros/mes
Municipi;Gavà;2024;gener-juny;271;1039.2;> 600 euros/mes
Municipi;Gelida;2024;gener-juny;82;663.16;> 600 euros/mes
Municipi;Girona;2024;gener-juny;1209;795.69;> 600 euros/mes
Municipi;Gironella;2024;gener-juny;42;445.6;> 350 i <= 450 euros/mes
Municipi;Golmés;2024;gener-juny;8;580.0;> 450 i <= 600 euros/mes
Municipi;Granada;2024;gener-juny;10;536.52;> 450 i <= 600 euros/mes
Municipi;Granollers;2024;gener-juny;575;779.61;> 600 euros/mes
Municipi;Gualba;2024;gener-juny;11;663.18;> 600 euros/mes
Municipi;Guardiola de Berguedà;2024;gener-juny;10;454.0;> 450 i <= 600 euros/mes
Municipi;Guissona;2024;gener-juny;68;436.85;> 350 i <= 450 euros/mes
Municipi;Gurb;2024;gener-juny;7;772.14;> 600 euros/mes
Municipi;Hospitalet de Llobregat;2024;gener-juny;2368;850.76;> 600 euros/mes
Municipi;Hostalets de Pierola;2024;gener-juny;23;613.04;> 600 euros/mes
Municipi;Hostalric;2024;gener-juny;27;603.93;> 600 euros/mes
Municipi;Igualada;2024;gener-juny;407;555.02;> 450 i <= 600 euros/mes
Municipi;Isòvol;2024;gener-juny;6;974.83;> 600 euros/mes
Municipi;Jonquera;2024;gener-juny;39;538.44;> 450 i <= 600 euros/mes
Municipi;Jorba;2024;gener-juny;7;678.57;> 600 euros/mes
Municipi;Juneda;2024;gener-juny;20;426.0;> 350 i <= 450 euros/mes
Municipi;Les;2024;gener-juny;12;480.42;> 450 i <= 600 euros/mes
Municipi;Linyola;2024;gener-juny;17;419.12;> 350 i <= 450 euros/mes
Municipi;Llacuna;2024;gener-juny;14;510.71;> 450 i <= 600 euros/mes
Municipi;Llagosta;2024;gener-juny;92;686.44;> 600 euros/mes
Municipi;Llagostera;2024;gener-juny;81;597.54;> 450 i <= 600 euros/mes
Municipi;Llançà;2024;gener-juny;46;568.09;> 450 i <= 600 euros/mes
Municipi;Llavorsí;2024;gener-juny;6;354.17;> 350 i <= 450 euros/mes
Municipi;Lleida;2024;gener-juny;1037;559.55;> 450 i <= 600 euros/mes
Municipi;Llers;2024;gener-juny;7;521.43;> 450 i <= 600 euros/mes
Municipi;Lliçà d'Amunt;2024;gener-juny;35;880.85;> 600 euros/mes
Municipi;Lliçà de Vall;2024;gener-juny;17;769.27;> 600 euros/mes
Municipi;Llinars del Vallès;2024;gener-juny;106;752.93;> 600 euros/mes
Municipi;Llívia;2024;gener-juny;12;587.08;> 450 i <= 600 euros/mes
Municipi;Llorenç del Penedès;2024;gener-juny;8;609.38;> 600 euros/mes
Municipi;Lloret de Mar;2024;gener-juny;328;636.76;> 600 euros/mes
Municipi;Maçanet de Cabrenys;2024;gener-juny;8;537.5;> 450 i <= 600 euros/mes
Municipi;Maçanet de la Selva;2024;gener-juny;28;642.88;> 600 euros/mes
Municipi;Malgrat de Mar;2024;gener-juny;130;660.56;> 600 euros/mes
Municipi;Manlleu;2024;gener-juny;132;540.59;> 450 i <= 600 euros/mes
Municipi;Manresa;2024;gener-juny;843;550.39;> 450 i <= 600 euros/mes
Municipi;Martorell;2024;gener-juny;378;667.11;> 600 euros/mes
Municipi;Martorelles;2024;gener-juny;19;703.75;> 600 euros/mes
Municipi;Masies de Voltregà;2024;gener-juny;6;667.5;> 600 euros/mes
Municipi;Masnou;2024;gener-juny;252;981.24;> 600 euros/mes
Municipi;Masquefa;2024;gener-juny;40;711.66;> 600 euros/mes
Municipi;Matadepera;2024;gener-juny;41;1122.95;> 600 euros/mes
Municipi;Mataró;2024;gener-juny;1028;731.18;> 600 euros/mes
Municipi;Mediona;2024;gener-juny;13;509.31;> 450 i <= 600 euros/mes
Municipi;Miralcamp;2024;gener-juny;6;518.33;> 450 i <= 600 euros/mes
Municipi;Moià;2024;gener-juny;59;576.88;> 450 i <= 600 euros/mes
Municipi;Molins de Rei;2024;gener-juny;239;801.89;> 600 euros/mes
Municipi;Mollerussa;2024;gener-juny;147;483.48;> 450 i <= 600 euros/mes
Municipi;Mollet del Vallès;2024;gener-juny;347;731.95;> 600 euros/mes
Municipi;Monistrol de Montserrat;2024;gener-juny;28;561.83;> 450 i <= 600 euros/mes
Municipi;Montblanc;2024;gener-juny;38;443.67;> 350 i <= 450 euros/mes
Municipi;Montbrió del Camp;2024;gener-juny;22;532.91;> 450 i <= 600 euros/mes
Municipi;Montcada i Reixac;2024;gener-juny;197;712.38;> 600 euros/mes
Municipi;Montellà i Martinet;2024;gener-juny;7;560.62;> 450 i <= 600 euros/mes
Municipi;Montesquiu;2024;gener-juny;13;435.0;> 350 i <= 450 euros/mes
Municipi;Montferrer i Castellbò;2024;gener-juny;6;683.33;> 600 euros/mes
Municipi;Montgat;2024;gener-juny;94;1024.12;> 600 euros/mes
Municipi;Montmell;2024;gener-juny;11;671.82;> 600 euros/mes
Municipi;Montmeló;2024;gener-juny;49;712.48;> 600 euros/mes
Municipi;Montornès del Vallès;2024;gener-juny;90;648.96;> 600 euros/mes
Municipi;Mont-roig del Camp;2024;gener-juny;96;629.02;> 600 euros/mes
Municipi;Montseny;2024;gener-juny;9;657.22;> 600 euros/mes
Municipi;Móra d'Ebre;2024;gener-juny;41;409.02;> 350 i <= 450 euros/mes
Municipi;Móra la Nova;2024;gener-juny;15;403.27;> 350 i <= 450 euros/mes
Municipi;Morell;2024;gener-juny;25;579.62;> 450 i <= 600 euros/mes
Municipi;Naut Aran;2024;gener-juny;8;997.83;> 600 euros/mes
Municipi;Navarcles;2024;gener-juny;33;514.04;> 450 i <= 600 euros/mes
Municipi;Navàs;2024;gener-juny;48;513.85;> 450 i <= 600 euros/mes
Municipi;Navata;2024;gener-juny;9;883.89;> 600 euros/mes
Municipi;Òdena;2024;gener-juny;17;606.63;> 600 euros/mes
Municipi;Olèrdola;2024;gener-juny;11;926.36;> 600 euros/mes
Municipi;Olesa de Bonesvalls;2024;gener-juny;7;974.87;> 600 euros/mes
Municipi;Olesa de Montserrat;2024;gener-juny;180;692.7;> 600 euros/mes
Municipi;Oliana;2024;gener-juny;8;388.75;> 350 i <= 450 euros/mes
Municipi;Olivella;2024;gener-juny;10;1144.5;> 600 euros/mes
Municipi;Olot;2024;gener-juny;355;544.98;> 450 i <= 600 euros/mes
Municipi;Organyà;2024;gener-juny;15;456.06;> 450 i <= 600 euros/mes
Municipi;Palafolls;2024;gener-juny;35;646.54;> 600 euros/mes
Municipi;Palafrugell;2024;gener-juny;155;650.2;> 600 euros/mes
Municipi;Palamós;2024;gener-juny;150;733.06;> 600 euros/mes
Municipi;Palau d'Anglesola;2024;gener-juny;7;570.0;> 450 i <= 600 euros/mes
Municipi;Palau-solità i Plegamans;2024;gener-juny;61;860.32;> 600 euros/mes
Municipi;Pallaresos;2024;gener-juny;10;634.0;> 600 euros/mes
Municipi;Pallejà;2024;gener-juny;56;960.21;> 600 euros/mes
Municipi;Palma de Cervelló;2024;gener-juny;36;744.5;> 600 euros/mes
Municipi;Pals;2024;gener-juny;9;1150.0;> 600 euros/mes
Municipi;Papiol;2024;gener-juny;12;817.83;> 600 euros/mes
Municipi;Parets del Vallès;2024;gener-juny;100;786.82;> 600 euros/mes
Municipi;Perafort;2024;gener-juny;6;792.5;> 600 euros/mes
Municipi;Peralada;2024;gener-juny;16;757.94;> 600 euros/mes
Municipi;Perelló;2024;gener-juny;13;373.08;> 350 i <= 450 euros/mes
Municipi;Piera;2024;gener-juny;86;674.39;> 600 euros/mes
Municipi;Pineda de Mar;2024;gener-juny;238;681.5;> 600 euros/mes
Municipi;Pla de Santa Maria;2024;gener-juny;21;530.38;> 450 i <= 600 euros/mes
Municipi;Pla del Penedès;2024;gener-juny;14;586.96;> 450 i <= 600 euros/mes
Municipi;Planes d'Hostoles;2024;gener-juny;8;575.62;> 450 i <= 600 euros/mes
Municipi;Pobla de Claramunt;2024;gener-juny;11;608.18;> 600 euros/mes
Municipi;Pobla de Lillet;2024;gener-juny;10;423.5;> 350 i <= 450 euros/mes
Municipi;Pobla de Mafumet;2024;gener-juny;46;539.52;> 450 i <= 600 euros/mes
Municipi;Pobla de Montornès;2024;gener-juny;16;562.1;> 450 i <= 600 euros/mes
Municipi;Pobla de Segur;2024;gener-juny;33;379.09;> 350 i <= 450 euros/mes
Municipi;Polinyà;2024;gener-juny;40;745.62;> 600 euros/mes
Municipi;Pont de Suert;2024;gener-juny;12;385.83;> 350 i <= 450 euros/mes
Municipi;Pont de Vilomara i Rocafort;2024;gener-juny;38;465.03;> 450 i <= 600 euros/mes
Municipi;Pontons;2024;gener-juny;6;533.5;> 450 i <= 600 euros/mes
Municipi;Ponts;2024;gener-juny;18;367.98;> 350 i <= 450 euros/mes
Municipi;Porqueres;2024;gener-juny;27;738.98;> 600 euros/mes
Municipi;Port de la Selva;2024;gener-juny;12;573.5;> 450 i <= 600 euros/mes
Municipi;Prat de Llobregat;2024;gener-juny;296;833.07;> 600 euros/mes
Municipi;Prats de Lluçanès;2024;gener-juny;18;487.82;> 450 i <= 600 euros/mes
Municipi;Premià de Dalt;2024;gener-juny;40;1226.27;> 600 euros/mes
Municipi;Premià de Mar;2024;gener-juny;214;901.43;> 600 euros/mes
Municipi;Preses;2024;gener-juny;6;545.83;> 450 i <= 600 euros/mes
Municipi;Puigcerdà;2024;gener-juny;106;663.47;> 600 euros/mes
Municipi;Puigpelat;2024;gener-juny;9;532.78;> 450 i <= 600 euros/mes
Municipi;Puig-reig;2024;gener-juny;38;489.87;> 450 i <= 600 euros/mes
Municipi;Quart;2024;gener-juny;24;936.67;> 600 euros/mes
Municipi;Ràpita;2024;gener-juny;129;456.1;> 450 i <= 600 euros/mes
Municipi;Reus;2024;gener-juny;943;587.79;> 450 i <= 600 euros/mes
Municipi;Rialp;2024;gener-juny;8;407.5;> 350 i <= 450 euros/mes
Municipi;Riba-roja d'Ebre;2024;gener-juny;10;340.0;<= 350 euros/mes
Municipi;Ribera d'Urgellet;2024;gener-juny;7;543.57;> 450 i <= 600 euros/mes
Municipi;Ribes de Freser;2024;gener-juny;21;482.19;> 450 i <= 600 euros/mes
Municipi;Riells i Viabrea;2024;gener-juny;21;869.29;> 600 euros/mes
Municipi;Riera de Gaià;2024;gener-juny;11;607.27;> 600 euros/mes
Municipi;Ripoll;2024;gener-juny;113;450.93;> 450 i <= 600 euros/mes
Municipi;Ripollet;2024;gener-juny;203;728.25;> 600 euros/mes
Municipi;Riudarenes;2024;gener-juny;13;756.54;> 600 euros/mes
Municipi;Riudecols;2024;gener-juny;9;587.31;> 450 i <= 600 euros/mes
Municipi;Riudellots de la Selva;2024;gener-juny;11;792.27;> 600 euros/mes
Municipi;Riudoms;2024;gener-juny;48;526.04;> 450 i <= 600 euros/mes
Municipi;Roca del Vallès;2024;gener-juny;49;806.5;> 600 euros/mes
Municipi;Roda de Berà;2024;gener-juny;87;691.57;> 600 euros/mes
Municipi;Roda de Ter;2024;gener-juny;51;577.41;> 450 i <= 600 euros/mes
Municipi;Roquetes;2024;gener-juny;65;413.97;> 350 i <= 450 euros/mes
Municipi;Roses;2024;gener-juny;183;622.43;> 600 euros/mes
Municipi;Rosselló;2024;gener-juny;12;517.08;> 450 i <= 600 euros/mes
Municipi;Rubí;2024;gener-juny;516;760.25;> 600 euros/mes
Municipi;Sabadell;2024;gener-juny;1638;797.88;> 600 euros/mes
Municipi;Sallent;2024;gener-juny;60;434.77;> 350 i <= 450 euros/mes
Municipi;Salou;2024;gener-juny;307;659.45;> 600 euros/mes
Municipi;Salt;2024;gener-juny;205;555.33;> 450 i <= 600 euros/mes
Municipi;Sant Adrià de Besòs;2024;gener-juny;210;879.39;> 600 euros/mes
Municipi;Sant Andreu de la Barca;2024;gener-juny;139;742.47;> 600 euros/mes
Municipi;Sant Andreu de Llavaneres;2024;gener-juny;88;1156.9;> 600 euros/mes
Municipi;Sant Antoni de Vilamajor;2024;gener-juny;44;789.18;> 600 euros/mes
Municipi;Sant Boi de Llobregat;2024;gener-juny;414;799.87;> 600 euros/mes
Municipi;Sant Cebrià de Vallalta;2024;gener-juny;13;871.15;> 600 euros/mes
Municipi;Sant Celoni;2024;gener-juny;172;703.43;> 600 euros/mes
Municipi;Sant Climent de Llobregat;2024;gener-juny;20;694.29;> 600 euros/mes
Municipi;Sant Climent Sescebes;2024;gener-juny;7;635.71;> 600 euros/mes
Municipi;Sant Cugat del Vallès;2024;gener-juny;785;1410.87;> 600 euros/mes
Municipi;Sant Esteve de Palautordera;2024;gener-juny;42;801.8;> 600 euros/mes
Municipi;Sant Esteve Sesrovires;2024;gener-juny;38;862.7;> 600 euros/mes
Municipi;Sant Feliu de Buixalleu;2024;gener-juny;6;545.83;> 450 i <= 600 euros/mes
Municipi;Sant Feliu de Codines;2024;gener-juny;111;728.9;> 600 euros/mes
Municipi;Sant Feliu de Guíxols;2024;gener-juny;194;625.86;> 600 euros/mes
Municipi;Sant Feliu de Llobregat;2024;gener-juny;324;859.71;> 600 euros/mes
Municipi;Sant Feliu de Pallerols;2024;gener-juny;24;573.96;> 450 i <= 600 euros/mes
Municipi;Sant Fost de Campsentelles;2024;gener-juny;20;1010.68;> 600 euros/mes
Municipi;Sant Fruitós de Bages;2024;gener-juny;50;562.75;> 450 i <= 600 euros/mes
Municipi;Sant Gregori;2024;gener-juny;11;811.82;> 600 euros/mes
Municipi;Sant Guim de Freixenet;2024;gener-juny;16;409.81;> 350 i <= 450 euros/mes
Municipi;Sant Hilari Sacalm;2024;gener-juny;58;473.28;> 450 i <= 600 euros/mes
Municipi;Sant Hipòlit de Voltregà;2024;gener-juny;27;498.52;> 450 i <= 600 euros/mes
Municipi;Sant Iscle de Vallalta;2024;gener-juny;8;661.88;> 600 euros/mes
